(105.88, 40.15)
(107.83, 41.27)
(109.16, 42.22)
(110.1, 42.79)
(111.47, 43.86)
(112.8, 44.78)
(113.89, 46.47)
(114.97, 46.82)
(115.79, 47.52)
(116.68, 47.97)
(117.85, 48.41)
(118.86, 50.03)
(119.78, 50.72)
(121.02, 51.77)
(121.86, 52.58)

(0.0, 0.0)
(0.86, -0.36)
(1.7, 0.35)
(3.04, 0.71)
(4.64, 1.53)
(5.5, 0.72)
(6.34, 1.47)
(8.11, 1.79)
(8.92, 1.13)
(9.76, 1.75)
(10.93, 2.06)
(11.99, 1.87)
(12.88, 3.07)
(14.37, 2.39)
(16.29, 3.18)
(17.36, 3.2)
(18.86, 4.8)
(20.24, 3.89)
(22.1, 4.68)
(23.04, 4.38)
(24.07, 4.21)
(25.51, 5.51)
(26.71, 3.82)
(27.55, 5.51)
(28.71, 5.69)
(29.92, 6.44)
(30.87, 6.07)
(32.08, 6.53)
(33.04, 6.21)
(34.09, 6.52)
(36.21, 6.79)
(37.63, 8.19)
(39.21, 8.15)
(40.05, 9.7)
(41.11, 9.55)
(42.14, 8.87)
(43.2, 9.1)
(44.25, 9.29)
(45.73, 9.03)
(47.53, 10.78)
(48.63, 11.39)
(49.76, 12.13)
(50.81, 12.35)
(51.77, 11.04)
(53.52, 12.82)
(54.58, 12.57)
(55.63, 12.18)
(56.74, 13.34)
(57.86, 13.96)
(58.9, 14.15)
(60.46, 15.39)
(61.5, 15.56)
(62.58, 16.58)
(63.61, 16.32)
(64.67, 17.36)
(65.74, 17.58)
(66.75, 19.03)
(67.78, 18.75)
(68.77, 18.87)
(69.82, 19.45)
(70.81, 19.62)
(71.84, 20.16)
(72.88, 20.79)
(73.91, 21.37)
(74.84, 21.9)
(75.9, 22.96)
(76.89, 24.05)
(78.39, 24.56)
(79.43, 24.72)
(80.42, 24.76)
(81.91, 26.14)
(82.93, 26.12)
(83.79, 27.56)
(84.65, 28.55)
(85.99, 27.98)
(86.89, 29.38)
(88.08, 29.47)
(88.95, 30.73)
(90.02, 30.81)
(90.98, 31.24)
